,Category,Word,FirstLetter,Word.1,Freq
6174,Beruf,Radrennfahrer,R,,25.0
6175,Beruf,Radrennfahrerin,R,,1.0
6176,Beruf,Rahmer,R,,3.0
6177,Beruf,Rammer,R,,2.0
6178,Beruf,Rancher,R,,19.0
6179,Beruf,Ranchero,R,,1.0
6180,Beruf,Randalierer,R,,60.0
6181,Beruf,Ranger,R,,182.0
6182,Beruf,Rangerin,R,,3.0
6183,Beruf,Rangierbegleiter,R,,1.0
6184,Beruf,Rapper,R,,376.0
6185,Beruf,Rapperin,R,,55.0
6186,Beruf,Rassegeflügelzüchter,R,,1.0
6187,Beruf,Rauchfangkehrer,R,,9.0
6188,Beruf,Raufhandel,R,,7.0
6189,Beruf,Rauher,R,,2.0
6190,Beruf,Raumausstatter,R,,12.0
6191,Beruf,Raumausstatterin,R,,2.0
6192,Beruf,Raumausstattermeister,R,,1.0
6193,Beruf,Raumfahrer,R,,42.0
6194,Beruf,Raumfahrtagentur,R,,22.0
6195,Beruf,Raumfahrtingenieur,R,,2.0
6196,Beruf,Raumfahrttechniker,R,,1.0
6197,Beruf,Raumfahrtunternehmen,R,,21.0
6198,Beruf,Raumpfleger,R,,1.0
6199,Beruf,Raumpflegerin,R,,4.0
6200,Beruf,Raumplaner,R,,6.0
6201,Beruf,Realschullehrer,R,,12.0
6202,Beruf,Realschullehrerin,R,,4.0
6203,Beruf,Realschulrektor,R,,1.0
6204,Beruf,Rebmann,R,,13.0
6205,Beruf,Rechenmeister,R,,2.0
6206,Beruf,Rechnungsprüfer,R,,19.0
6207,Beruf,Rechtlicher Betreuer,R,,1.0
6208,Beruf,Rechtsanwalt,R,,1196.0
6209,Beruf,Rechtsanwalt/Rechtsanwältin,R,,1.0
6210,Beruf,Rechtsanwalts- und Notarfachangestellte,R,,1.0
6211,Beruf,Rechtsanwaltsfachangestellte,R,,13.0
6212,Beruf,Rechtsanwaltsfachangestellte/r,R,,1.0
6213,Beruf,Rechtsanwaltsfachangestellter,R,,1.0
6214,Beruf,Rechtsanwaltsgehilfin,R,,2.0
6215,Beruf,Rechtsanwältin,R,,222.0
6216,Beruf,Rechtsassessor,R,,1.0
6217,Beruf,Rechtsbeistand,R,,57.0
6218,Beruf,Rechtsberater,R,,30.0
6219,Beruf,Rechtsberaterin,R,,3.0
6220,Beruf,Rechtsexperte,R,,17.0
6221,Beruf,Rechtsfachwirt,R,,3.0
6222,Beruf,Rechtsfachwirt/in,R,,1.0
6223,Beruf,Rechtsfachwirtin,R,,1.0
6224,Beruf,Rechtslehrer,R,,3.0
6225,Beruf,Rechtsmediziner,R,,26.0
6226,Beruf,Rechtsmedizinerin,R,,6.0
6227,Beruf,Rechtspfleger,R,,25.0
6228,Beruf,Rechtspflegerin,R,,6.0
6229,Beruf,Rechtspolitiker,R,,4.0
6230,Beruf,Rechtspopulist,R,,24.0
6231,Beruf,Rechtspraktikant,R,,2.0
6232,Beruf,Rechtsprofessor,R,,8.0
6233,Beruf,Rechtsprofessorin,R,,5.0
6234,Beruf,Rechtsreferent,R,,2.0
6235,Beruf,Rechtsreferentin,R,,1.0
6236,Beruf,Rechtswissenschaftler,R,,20.0
6237,Beruf,Rechtswissenschaftlerin,R,,3.0
6238,Beruf,Recruiter,R,,20.0
6239,Beruf,Recruiterin,R,,4.0
6240,Beruf,Recycler,R,,6.0
6241,Beruf,Redakteur,R,,525.0
6242,Beruf,Redakteur/in,R,,1.0
6243,Beruf,Redakteurin,R,,171.0
6244,Beruf,Redaktionsassistent,R,,3.0
6245,Beruf,Redaktionsassistentin,R,,1.0
6246,Beruf,Redaktionsdirektor,R,,1.0
6247,Beruf,Redaktionsgehilfe,R,,1.0
6248,Beruf,Redaktionsleiter,R,,39.0
6249,Beruf,Redaktionssekretär,R,,3.0
6250,Beruf,Redaktionssekretärin,R,,1.0
6251,Beruf,Redaktionsvolontärin,R,,1.0
6252,Beruf,Redenschreiber,R,,13.0
6253,Beruf,Redner,R,,314.0
6254,Beruf,Rednerin,R,,29.0
6255,Beruf,Reeder,R,,45.0
6256,Beruf,Referatsleiter,R,,61.0
6257,Beruf,Referatsleiterin,R,,20.0
6258,Beruf,Referendar,R,,61.0
6259,Beruf,Referendariat,R,,190.0
6260,Beruf,Referendarin,R,,24.0
6261,Beruf,Referent,R,,473.0
6262,Beruf,Referentenentwurf,R,,100.0
6263,Beruf,Referentin,R,,283.0
6264,Beruf,Reformer,R,,61.0
6265,Beruf,Reformpolitiker,R,,1.0
6266,Beruf,Reformpädagoge,R,,3.0
6267,Beruf,Regeltechniker,R,,1.0
6268,Beruf,Regelungstechniker,R,,2.0
6269,Beruf,Regentschaftsrat,R,,11.0
6270,Beruf,Regie,R,,1138.0
6271,Beruf,Regieassistent,R,,20.0
6272,Beruf,Regieassistentin,R,,10.0
6273,Beruf,Regierungschef,R,,640.0
6274,Beruf,Regierungschefin,R,,102.0
6275,Beruf,Regierungsdirektor,R,,18.0
6276,Beruf,Regierungspräsident,R,,77.0
6277,Beruf,Regierungspräsidentin,R,,68.0
6278,Beruf,Regionalbereichsleiter,R,,2.0
6279,Beruf,Regionaldirektor,R,,8.0
6280,Beruf,Regionaldirektorin,R,,5.0
6281,Beruf,Regionalplaner,R,,2.0
6282,Beruf,Regionalplanerin,R,,1.0
6283,Beruf,Regionalwissenschaftlerin,R,,1.0
6284,Beruf,Regisseur,R,,1402.0
6285,Beruf,Regisseurin,R,,330.0
6286,Beruf,Registrar,R,,13.0
6287,Beruf,Registrator,R,,2.0
6288,Beruf,Regularkanoniker,R,,2.0
6289,Beruf,Rehabilitationsberater,R,,1.0
6290,Beruf,Rehabilitationsberaterin,R,,1.0
6291,Beruf,Rehabilitationspädagoge,R,,1.0
6292,Beruf,Rehabilitationspädagogin,R,,2.0
6293,Beruf,Reiber,R,,13.0
6294,Beruf,Reiher,R,,24.0
6295,Beruf,Reimer,R,,59.0
6296,Beruf,Reiniger,R,,48.0
6297,Beruf,Reinigerin,R,,1.0
6298,Beruf,Reinigungsfirma,R,,11.0
6299,Beruf,Reinigungsfrau,R,,2.0
6300,Beruf,Reinigungskraft,R,,55.0
6301,Beruf,Reinmachefrau,R,,2.0
6302,Beruf,Reiseagentur,R,,5.0
6303,Beruf,Reiseanbieter,R,,21.0
6304,Beruf,Reisebegleiter,R,,32.0
6305,Beruf,Reisebegleiterin,R,,3.0
6306,Beruf,Reiseberater,R,,4.0
6307,Beruf,Reiseberaterin,R,,1.0
6308,Beruf,Reisebüro,R,,126.0
6309,Beruf,Reisebüromitarbeiter,R,,1.0
6310,Beruf,Reisefotograf,R,,2.0
6311,Beruf,Reiseführer,R,,128.0
6312,Beruf,Reiseführerin,R,,3.0
6313,Beruf,Reisegewerbe,R,,5.0
6314,Beruf,Reisegewerbekarte,R,,7.0
6315,Beruf,Reiseleiter,R,,47.0
6316,Beruf,Reiseleiter/in,R,,1.0
6317,Beruf,Reiseleiterin,R,,16.0
6318,Beruf,Reiseschriftstellerin,R,,1.0
6319,Beruf,Reisetätigkeit,R,,30.0
6320,Beruf,Reiseunternehmen,R,,24.0
6321,Beruf,Reiseveranstalter,R,,185.0
6322,Beruf,Reiseverkehrskauffrau,R,,3.0
6323,Beruf,Reiseverkehrskaufmann,R,,3.0
6324,Beruf,Reitbeteiligung,R,,5.0
6325,Beruf,Reiter,R,,770.0
6326,Beruf,Reiterin,R,,50.0
6327,Beruf,Reitinstruktorin,R,,1.0
6328,Beruf,Reitlehrer,R,,5.0
6329,Beruf,Reitlehrerin,R,,3.0
6330,Beruf,Reitpädagogin,R,,1.0
6331,Beruf,Reittherapeut,R,,2.0
6332,Beruf,Reittherapeutin,R,,1.0
6333,Beruf,Rekrutenausbilder,R,,1.0
6334,Beruf,Rekrutenausbildung,R,,1.0
6335,Beruf,Rekrutenschule,R,,3.0
6336,Beruf,Rekrutierer,R,,1.0
6337,Beruf,Rekrutierung,R,,143.0
6338,Beruf,Rekrutierungssystem,R,,1.0
6339,Beruf,Rektor,R,,531.0
6340,Beruf,Rektorin,R,,110.0
6341,Beruf,Religionslehrer,R,,66.0
6342,Beruf,Religionslehrerin,R,,14.0
6343,Beruf,Religionspädagoge,R,,4.0
6344,Beruf,Religionspädagogin,R,,2.0
6345,Beruf,Religionswissenschaftler,R,,10.0
6346,Beruf,Religionswissenschaftlerin,R,,2.0
6347,Beruf,Rennfahrer,R,,111.0
6348,Beruf,Rennfahrerin,R,,5.0
6349,Beruf,Rennleiter,R,,19.0
6350,Beruf,Rennleitung,R,,27.0
6351,Beruf,Rennrodler,R,,9.0
6352,Beruf,Rentenberater,R,,11.0
6353,Beruf,Reparateur,R,,1.0
6354,Beruf,Repetitor,R,,4.0
6355,Beruf,Reporter,R,,555.0
6356,Beruf,Reporterin,R,,141.0
6357,Beruf,Reproduktionsfotografin,R,,1.0
6358,Beruf,Requisiteur,R,,2.0
6359,Beruf,Requisiteurin,R,,1.0
6360,Beruf,Ressortchef,R,,21.0
6361,Beruf,Ressortchefin,R,,6.0
6362,Beruf,Ressortleiter,R,,28.0
6363,Beruf,Ressortleiterin,R,,5.0
6364,Beruf,Restaurantbesitzer,R,,15.0
6365,Beruf,Restaurantfachfrau,R,,4.0
6366,Beruf,Restaurantfachkraft,R,,2.0
6367,Beruf,Restaurantfachmann,R,,6.0
6368,Beruf,Restaurantfachmann/-frau,R,,3.0
6369,Beruf,Restaurantführer,R,,15.0
6370,Beruf,Restaurantkritiker,R,,2.0
6371,Beruf,Restaurantmanager,R,,3.0
6372,Beruf,Restaurantmeister,R,,1.0
6373,Beruf,Restauranttester,R,,3.0
6374,Beruf,Restaurateur,R,,1.0
6375,Beruf,Restaurator,R,,51.0
6376,Beruf,Restauratorin,R,,16.0
6377,Beruf,Restaurierungswissenschaftler,R,,1.0
6378,Beruf,Retter,R,,278.0
6379,Beruf,Retterin,R,,5.0
6380,Beruf,Rettungsamt,R,,1.0
6381,Beruf,Rettungsassistent,R,,8.0
6382,Beruf,Rettungsassistentin,R,,2.0
6383,Beruf,Rettungsdienst,R,,742.0
6384,Beruf,Rettungshelfer,R,,13.0
6385,Beruf,Rettungshelferin,R,,2.0
6386,Beruf,Rettungsleitstelle,R,,44.0
6387,Beruf,Rettungsmannschaft,R,,7.0
6388,Beruf,Rettungssanitäter,R,,56.0
6389,Beruf,Rettungssanitäter/in,R,,3.0
6390,Beruf,Rettungssanitäterin,R,,7.0
6391,Beruf,Rettungsschwimmer,R,,55.0
6392,Beruf,Rettungsschwimmerin,R,,5.0
6393,Beruf,Rettungswache,R,,60.0
6394,Beruf,Rettungswagenfahrer,R,,2.0
6395,Beruf,Retuscheur,R,,1.0
6396,Beruf,Retuscheurin,R,,1.0
6397,Beruf,Revierförster,R,,29.0
6398,Beruf,Revierförsterin,R,,3.0
6399,Beruf,Revierinspektor,R,,4.0
6400,Beruf,Revierjagdmeister,R,,2.0
6401,Beruf,Revierjäger,R,,4.0
6402,Beruf,Revierleiter,R,,34.0
6403,Beruf,Revierleiterin,R,,4.0
6404,Beruf,Reviersteiger,R,,1.0
6405,Beruf,Revisor,R,,18.0
6406,Beruf,Revisorin,R,,1.0
6407,Beruf,Rezeptionist,R,,4.0
6408,Beruf,Rezeptionistin,R,,4.0
6409,Beruf,Rezeptionsmitarbeiterin,R,,1.0
6410,Beruf,Rhetor,R,,4.0
6411,Beruf,Rhetoriker,R,,9.0
6412,Beruf,Rheumatologe,R,,9.0
6413,Beruf,Rhythmiker,R,,2.0
6414,Beruf,Rhythmikerin,R,,2.0
6415,Beruf,Rhythmiklehrer,R,,1.0
6416,Beruf,Richter,R,,2473.0
6417,Beruf,Richter/in,R,,1.0
6418,Beruf,Richteramt,R,,56.0
6419,Beruf,Richterin,R,,342.0
6420,Beruf,Riemer,R,,47.0
6421,Beruf,Riesenunternehmen,R,,1.0
6422,Beruf,Riester,R,,24.0
6423,Beruf,Riester-Rente,R,,65.0
6424,Beruf,Riesterrente,R,,7.0
6425,Beruf,Rinderhalter,R,,7.0
6426,Beruf,Rinderzüchter,R,,4.0
6427,Beruf,Ringer,R,,110.0
6428,Beruf,Risikoanalyst,R,,1.0
6429,Beruf,Rittmeister,R,,50.0
6430,Beruf,Roadmanager,R,,1.0
6431,Beruf,Rockmusiker,R,,18.0
6432,Beruf,Rockmusikerin,R,,2.0
6433,Beruf,Rogner,R,,6.0
6434,Beruf,Rohrleger,R,,2.0
6435,Beruf,Rohrleitungsbau,R,,20.0
6436,Beruf,Rohrleitungsbauer,R,,5.0
6437,Beruf,Rohrleitungsbauer/in,R,,3.0
6438,Beruf,Rohrreiniger,R,,2.0
6439,Beruf,Rohrzieher,R,,1.0
6440,Beruf,Rollenschneider,R,,1.0
6441,Beruf,Roller,R,,273.0
6442,Beruf,Romanautor,R,,17.0
6443,Beruf,Romancier,R,,13.0
6444,Beruf,Romanist,R,,1.0
6445,Beruf,Romanistin,R,,3.0
6446,Beruf,Romanschriftsteller,R,,8.0
6447,Beruf,Rosenverkäufer,R,,3.0
6448,Beruf,Rosenzüchter,R,,1.0
6449,Beruf,Rosstäuscher,R,,1.0
6450,Beruf,Rotarier,R,,15.0
6451,Beruf,Rote-Kreuz-Helfer,R,,1.0
6452,Beruf,Rottenführer,R,,1.0
6453,Beruf,Rottenmeister,R,,1.0
6454,Beruf,Rundfunkredakteur,R,,2.0
6455,Beruf,Rundfunkreporter,R,,2.0
6456,Beruf,Rundfunksprecher,R,,5.0
6457,Beruf,Rundfunksprecherin,R,,1.0
6458,Beruf,Rädelsführer,R,,36.0
6459,Beruf,Räumdienst,R,,3.0
6460,Beruf,Röntgenassistentin,R,,1.0
6461,Beruf,Röntgenschwester,R,,2.0
6462,Beruf,Röster,R,,6.0
6463,Beruf,Rösterei,R,,12.0
6464,Beruf,Rüstungsminister,R,,2.0
6465,Beruf,Rüttler,R,,4.0
6466,Beruf,S-Bahn-Fahrer,S,,1.0
6467,Beruf,SA-Führer,S,,14.0
6468,Beruf,SA-Mann,S,,1.0
6469,Beruf,SPD-Mitglied,S,,20.0
6470,Beruf,SPD-Parteichef,S,,2.0
6471,Beruf,SPD-Parteizentrale,S,,4.0
6472,Beruf,SVP-Mitglied,S,,3.0
6473,Beruf,Saaldiener,S,,1.0
6474,Beruf,Saalordner,S,,1.0
6475,Beruf,Saboteur,S,,8.0
6476,Beruf,Sachbearbeiter,S,,154.0
6477,Beruf,Sachbearbeiterin,S,,58.0
6478,Beruf,Sachgebietsleiter,S,,25.0
6479,Beruf,Sachgebietsleiterin,S,,5.0
6480,Beruf,Sachkundige,S,,15.0
6481,Beruf,Sachkundiger,S,,3.0
6482,Beruf,Sachverständige,S,,218.0
6483,Beruf,Sachverständiger,S,,122.0
6484,Beruf,Saisonarbeiter,S,,15.0
6485,Beruf,Saisonarbeiterin,S,,1.0
6486,Beruf,Sakristanin,S,,1.0
6487,Beruf,Sakristei,S,,218.0
6488,Beruf,Salafist,S,,1.0
6489,Beruf,Sales-Manager,S,,2.0
6490,Beruf,Salesianer,S,,14.0
6491,Beruf,Salesmanager,S,,2.0
6492,Beruf,Salinenbetrieb,S,,1.0
6493,Beruf,Samariter,S,,20.0
6494,Beruf,Samariterin,S,,2.0
6495,Beruf,Sanierer,S,,10.0
6496,Beruf,Sanitärinstallateur,S,,2.0
6497,Beruf,Sanitärzeichner,S,,1.0
6498,Beruf,Sanitäter,S,,115.0
6499,Beruf,Sanitäterin,S,,13.0
6500,Beruf,Sanitätsdienst,S,,49.0
6501,Beruf,Sanitätsfachhandel,S,,4.0
6502,Beruf,Sanitätshilfsstelle,S,,1.0
6503,Beruf,Sanitätskolonne,S,,1.0
6504,Beruf,Sanitätskompanie,S,,1.0
6505,Beruf,Sanitätskorps,S,,1.0
6506,Beruf,Sanitätskurs,S,,1.0
6507,Beruf,Sanitätskursus,S,,1.0
6508,Beruf,Sanitätsoffizier,S,,5.0
6509,Beruf,Sanitätspersonal,S,,4.0
6510,Beruf,Sanitätsrat,S,,10.0
6511,Beruf,Sanitätssoldat,S,,2.0
6512,Beruf,Sanitätsstelle,S,,1.0
6513,Beruf,Sanitätstruppe,S,,2.0
6514,Beruf,Sanitätswesen,S,,4.0
6515,Beruf,Sanitätszelt,S,,2.0
6516,Beruf,Sanitätszentrum,S,,3.0
6517,Beruf,Sargträger,S,,10.0
6518,Beruf,Sattelmacher,S,,1.0
6519,Beruf,Sattler,S,,56.0
6520,Beruf,Sattlerin,S,,2.0
6521,Beruf,Saucier,S,,1.0
6522,Beruf,Saunameister,S,,4.0
6523,Beruf,Schaber,S,,12.0
6524,Beruf,Schachgroßmeister,S,,3.0
6525,Beruf,Schachtarbeiter,S,,1.0
6526,Beruf,Schachthauer,S,,1.0
6527,Beruf,Schachtmeister,S,,3.0
6528,Beruf,Schaffer,S,,29.0
6529,Beruf,Schaffner,S,,55.0
6530,Beruf,Schaffnerin,S,,4.0
6531,Beruf,Schafhalter,S,,11.0
6532,Beruf,Schafhirte,S,,3.0
6533,Beruf,Schafscherer,S,,1.0
6534,Beruf,Schafschererin,S,,1.0
6535,Beruf,Schafzüchter,S,,13.0
6536,Beruf,Schallschutzisolierer,S,,1.0
6537,Beruf,Schaltmeister,S,,1.0
6538,Beruf,Schankkellner,S,,1.0
6539,Beruf,Schankmeister,S,,1.0
6540,Beruf,Schankwirt,S,,6.0
6541,Beruf,Schankwirtin,S,,1.0
6542,Beruf,Scharfrichter,S,,17.0
6543,Beruf,Scharfschütze,S,,19.0
6544,Beruf,Schattenspieler,S,,1.0
6545,Beruf,Schauermann,S,,2.0
6546,Beruf,Schauspieldirektor,S,,8.0
6547,Beruf,Schauspieldirektorin,S,,1.0
6548,Beruf,Schauspieler,S,,2187.0
6549,Beruf,Schauspieler/in,S,,2.0
6550,Beruf,Schauspielerin,S,,1369.0
6551,Beruf,Schauspielregie,S,,2.0
6552,Beruf,Schauspielregisseurin,S,,1.0
6553,Beruf,Schauspielschule,S,,75.0
6554,Beruf,Schauspielschüler,S,,4.0
6555,Beruf,Schauspielunterricht,S,,54.0
6556,Beruf,Schausteller,S,,83.0
6557,Beruf,Schaustellerbetrieb,S,,1.0
6558,Beruf,Schaustellerfamilie,S,,11.0
6559,Beruf,Schaustellerin,S,,7.0
6560,Beruf,Scheidungsanwalt,S,,10.0
6561,Beruf,Schenke,S,,42.0
6562,Beruf,Schenker,S,,96.0
6563,Beruf,Scherer,S,,112.0
6564,Beruf,Schichtarbeiter,S,,19.0
6565,Beruf,Schichtführer,S,,5.0
6566,Beruf,Schichtleiter,S,,4.0
6567,Beruf,Schiedsrichterteam,S,,4.0
6568,Beruf,Schiedsrichtertätigkeit,S,,2.0
6569,Beruf,Schiedsrichtervereinigung,S,,3.0
6570,Beruf,Schiedsrichterwart,S,,1.0
6571,Beruf,Schiedsrichterwesen,S,,10.0
6572,Beruf,Schießwart,S,,1.0
6573,Beruf,Schiffbauer,S,,10.0
6574,Beruf,Schiffer,S,,59.0
6575,Beruf,Schifffahrtskaufmann,S,,3.0
6576,Beruf,Schiffsagent,S,,1.0
6577,Beruf,Schiffsarzt,S,,14.0
6578,Beruf,Schiffsausrüster,S,,1.0
6579,Beruf,Schiffsbauer,S,,5.0
6580,Beruf,Schiffseigentümer,S,,6.0
6581,Beruf,Schiffseigner,S,,9.0
6582,Beruf,Schiffsführer,S,,25.0
6583,Beruf,Schiffsjunge,S,,7.0
6584,Beruf,Schiffskapitän,S,,9.0
6585,Beruf,Schiffskoch,S,,6.0
6586,Beruf,Schiffskommandant,S,,2.0
6587,Beruf,Schiffsmakler,S,,3.0
6588,Beruf,Schiffsmaschinist,S,,1.0
6589,Beruf,Schiffsmechaniker,S,,2.0
6590,Beruf,Schiffsoffizier,S,,4.0
6591,Beruf,Schiffssteward,S,,1.0
6592,Beruf,Schiffszimmerer,S,,2.0
6593,Beruf,Schiffszimmermann,S,,1.0
6594,Beruf,Schilder- und Lichtreklamehersteller,S,,2.0
6595,Beruf,Schildermaler,S,,3.0
6596,Beruf,Schilehrer,S,,4.0
6597,Beruf,Schirmmacher,S,,3.0
6598,Beruf,Schirrmeister,S,,4.0
6599,Beruf,Schlachter,S,,15.0
6600,Beruf,Schlachtermeister,S,,2.0
6601,Beruf,Schlafwagenschaffner,S,,1.0
6602,Beruf,Schlangenbeschwörer,S,,2.0
6603,Beruf,Schlangenfänger,S,,4.0
6604,Beruf,Schlauberger,S,,3.0
6605,Beruf,Schleicher,S,,58.0
6606,Beruf,Schleichhändler,S,,1.0
6607,Beruf,Schleifer,S,,17.0
6608,Beruf,Schleiferei,S,,4.0
6609,Beruf,Schleimer,S,,10.0
6610,Beruf,Schlemmer,S,,24.0
6611,Beruf,Schlepperfahrer,S,,4.0
6612,Beruf,Schleusenmeister,S,,2.0
6613,Beruf,Schleusenwärter,S,,2.0
6614,Beruf,Schließer,S,,5.0
6615,Beruf,Schlittschuhläufer,S,,3.0
6616,Beruf,Schlosser,S,,106.0
6617,Beruf,Schlosser/in,S,,1.0
6618,Beruf,Schlosserhelfer,S,,1.0
6619,Beruf,Schlossermeister,S,,8.0
6620,Beruf,Schlossermeisterin,S,,1.0
6621,Beruf,Schlossführer,S,,1.0
6622,Beruf,Schlussredakteur,S,,1.0
6623,Beruf,Schlussredakteurin,S,,1.0
6624,Beruf,Schlüsselakteur,S,,2.0
6625,Beruf,Schlüsselmacher,S,,2.0
6626,Beruf,Schmeichler,S,,2.0
6627,Beruf,Schmelzer,S,,25.0
6628,Beruf,Schmied,S,,124.0
6629,Beruf,Schmiedemeister,S,,9.0
6630,Beruf,Schmiedewerkstatt,S,,6.0
6631,Beruf,Schmiedin,S,,1.0
6632,Beruf,Schmierer,S,,2.0
6633,Beruf,Schmuckdesigner,S,,3.0
6634,Beruf,Schmuckdesignerin,S,,14.0
6635,Beruf,Schmuckgestalter,S,,2.0
6636,Beruf,Schmuckgestalterin,S,,2.0
6637,Beruf,Schmuckhändler,S,,1.0
6638,Beruf,Schmuckmacher,S,,1.0
6639,Beruf,Schmuckverkäufer,S,,3.0
6640,Beruf,Schmuggler,S,,46.0
6641,Beruf,Schnapsbrenner,S,,3.0
6642,Beruf,Schnapsbrennerei,S,,9.0
6643,Beruf,Schneider,S,,1197.0
6644,Beruf,Schneiderei,S,,28.0
6645,Beruf,Schneidergeselle,S,,1.0
6646,Beruf,Schneiderin,S,,38.0
6647,Beruf,Schneidermeister,S,,9.0
6648,Beruf,Schneidermeisterin,S,,5.0
6649,Beruf,Schneidersitz,S,,7.0
6650,Beruf,Schneiderwerkstatt,S,,4.0
6651,Beruf,Schnellzeichner,S,,3.0
6652,Beruf,Schnellzeichnerin,S,,2.0
6653,Beruf,Schnitter,S,,6.0
6654,Beruf,Schnittmeister,S,,1.0
6655,Beruf,Schnitttechniker,S,,1.0
6656,Beruf,Schnitzer,S,,51.0
6657,Beruf,Schokoladengeschäft,S,,1.0
6658,Beruf,Schornsteinbauer,S,,3.0
6659,Beruf,Schornsteinfeger,S,,50.0
6660,Beruf,Schornsteinfegerin,S,,3.0
6661,Beruf,Schornsteinfegermeister,S,,6.0
6662,Beruf,Schrankenwärter,S,,2.0
6663,Beruf,Schraubendreher,S,,33.0
6664,Beruf,Schrebergärtner,S,,2.0
6665,Beruf,Schreiber,S,,293.0
6666,Beruf,Schreiberin,S,,8.0
6667,Beruf,Schreibkraft,S,,9.0
6668,Beruf,Schreibmeister,S,,1.0
6669,Beruf,Schreier,S,,23.0
6670,Beruf,Schreiner,S,,149.0
6671,Beruf,Schreinerin,S,,4.0
6672,Beruf,Schreinermeister,S,,13.0
6673,Beruf,Schreinermeisterin,S,,2.0
6674,Beruf,Schriftdolmetscher,S,,5.0
6675,Beruf,Schriftenmaler,S,,1.0
6676,Beruf,Schriftgießer,S,,2.0
6677,Beruf,Schriftleiter,S,,46.0
6678,Beruf,Schriftleiterin,S,,3.0
6679,Beruf,Schriftsetzer,S,,14.0
6680,Beruf,Schriftsteller,S,,1092.0
6681,Beruf,Schriftstellerin,S,,308.0
6682,Beruf,Schriftstellerkongreß,S,,1.0
6683,Beruf,Schriftstellerverband,S,,9.0
6684,Beruf,Schriftzeichnerin,S,,1.0
6685,Beruf,Schrotthändler,S,,12.0
6686,Beruf,Schrotthändlerin,S,,1.0
6687,Beruf,Schuhfertiger,S,,1.0
6688,Beruf,Schuhfertigerin,S,,1.0
6689,Beruf,Schuhmacher,S,,69.0
6690,Beruf,Schuhmacherin,S,,1.0
6691,Beruf,Schuhmachermeister,S,,4.0
6692,Beruf,Schuhmodelleur,S,,2.0
6693,Beruf,Schuhverkäufer,S,,6.0
6694,Beruf,Schuhverkäuferin,S,,1.0
6695,Beruf,Schulamt,S,,119.0
6696,Beruf,Schularzt,S,,12.0
6697,Beruf,Schulassistentin,S,,2.0
6698,Beruf,Schulbegleiter,S,,7.0
6699,Beruf,Schulbegleiterin,S,,4.0
6700,Beruf,Schulberater,S,,8.0
6701,Beruf,Schulberaterin,S,,2.0
6702,Beruf,Schulbusfahrer,S,,4.0
6703,Beruf,Schuldenberater,S,,1.0
6704,Beruf,Schuldnerberater,S,,4.0
6705,Beruf,Schuldnerberaterin,S,,2.0
6706,Beruf,Schulhausmeister,S,,1.0
6707,Beruf,Schulinspektor,S,,6.0
6708,Beruf,Schullehrer,S,,13.0
6709,Beruf,Schulleiter,S,,779.0
6710,Beruf,Schulleiterin,S,,433.0
6711,Beruf,Schulmeister,S,,61.0
6712,Beruf,Schulminister,S,,1.0
6713,Beruf,Schulministerin,S,,28.0
6714,Beruf,Schulmusiker,S,,7.0
6715,Beruf,Schulpsychologe,S,,11.0
6716,Beruf,Schulpsychologin,S,,18.0
6717,Beruf,Schulpädagoge,S,,1.0
6718,Beruf,Schulsekretärin,S,,9.0
6719,Beruf,Schulsozialarbeiter,S,,57.0
6720,Beruf,Schulsozialarbeiterin,S,,42.0
6721,Beruf,Schultheiß,S,,32.0
6722,Beruf,Schulungsleiter,S,,3.0
6723,Beruf,Schulungsleiterin,S,,1.0
6724,Beruf,Schuster,S,,339.0
6725,Beruf,Schustermeister,S,,1.0
6726,Beruf,Schutzpolizei,S,,29.0
6727,Beruf,Schutzpolizist,S,,2.0
6728,Beruf,Schwangerschaftsberater,S,,1.0
6729,Beruf,Schwangerschaftsberaterin,S,,1.0
6730,Beruf,Schwarzarbeiter,S,,7.0
6731,Beruf,Schwarzbrenner,S,,3.0
6732,Beruf,Schwarzfahrer,S,,12.0
6733,Beruf,Schwarzhändler,S,,1.0
6734,Beruf,Schwarzmaler,S,,3.0
6735,Beruf,Schwarzmarkthändler,S,,1.0
6736,Beruf,Schweiger,S,,132.0
6737,Beruf,Schweinehalter,S,,19.0
6738,Beruf,Schweinehirt,S,,5.0
6739,Beruf,Schweinemäster,S,,3.0
6740,Beruf,Schweinemästerei,S,,1.0
6741,Beruf,Schweinezüchter,S,,4.0
6742,Beruf,Schweißaufsicht,S,,1.0
6743,Beruf,Schweißaufsichtsperson,S,,2.0
6744,Beruf,Schweißer,S,,18.0
6745,Beruf,Schweißerin,S,,1.0
6746,Beruf,Schweißfachingenieur,S,,1.0
6747,Beruf,Schweißfachingenieur/in,S,,1.0
6748,Beruf,Schweißfachmann,S,,1.0
6749,Beruf,Schweißtechniker/in,S,,1.0
6750,Beruf,Schweißwerkmeister,S,,1.0
6751,Beruf,Schwester,S,,2256.0
6752,Beruf,Schwesternhelferin,S,,3.0
6753,Beruf,Schwimmer,S,,253.0
6754,Beruf,Schwimmerin,S,,47.0
6755,Beruf,Schwimmlehrer,S,,8.0
6756,Beruf,Schwimmlehrerin,S,,4.0
6757,Beruf,Schwimmmeister,S,,14.0
6758,Beruf,Schwimmtrainer,S,,3.0
6759,Beruf,Schwimmtrainerin,S,,4.0
6760,Beruf,Schädlingsbekämpfer,S,,11.0
